Time_us,Front_Right_Angle_Deg,Front_Left_Angle_Deg,Rear_Right_Travel,Rear_Left_Travel,Steering_Angle_Deg,TPS_Percent,Coolant_Temp_F,RPM,DD8_Volts,ax_g,ay_g,az_g,Accel_Seq,Accel_Age_us
8542384,186.8035,93.5484,45.7478,55.4252,64.2229,0.19,130.43,1196,0.9318,0.39600,0.06100,1.10200,1107,4323
8547384,186.5103,94.4282,45.5523,55.4252,63.5191,0.39,130.69,1091,0.9511,0.44800,0.13000,1.11500,1108,4237
8552384,186.5103,93.8416,45.6501,55.3275,63.8710,0.00,131.22,1130,0.9543,0.34700,0.01500,0.94700,1109,1910
8557384,187.3900,94.1349,45.5523,55.4252,63.5191,0.19,130.43,1038,0.9543,0.22400,-0.03600,0.91900,1110,4324
8562384,186.2170,93.5484,45.5523,55.3275,63.8710,0.00,130.17,1078,0.9479,0.32500,0.04300,0.96100,1111,4411
8567384,186.5103,93.8416,45.5523,55.3275,64.2229,0.29,130.95,1170,0.9929,0.38700,0.14100,1.03900,1112,4237
8572384,186.5103,94.4282,45.5523,55.4252,64.5748,0.39,129.64,1038,0.9768,0.39400,0.06000,0.99100,1113,1902
8577384,185.9238,93.5484,45.5523,55.4252,63.5191,0.00,129.38,1091,0.9929,0.31300,-0.00600,0.96800,1114,4410
8582384,186.5103,93.2551,45.6501,55.5230,63.8710,2.14,130.95,868,0.9736,0.32400,0.02100,1.04900,1115,4324
8587384,186.8035,93.5484,45.6501,55.4252,64.2229,2.73,130.95,881,0.9993,0.35500,0.07200,1.07000,1116,4323
8592384,186.2170,93.8416,45.6501,55.5230,64.5748,2.04,130.43,710,1.0347,0.32000,0.08100,1.01000,1117,1887
8597384,186.5103,94.1349,45.6501,55.3275,63.8710,2.14,130.17,868,0.9961,0.27800,0.03800,0.95700,1118,4410
8602384,185.6305,94.1349,45.5523,55.6207,63.8710,1.27,130.43,933,1.0186,0.34200,0.08800,0.94600,1119,4411
8607384,186.2170,94.1349,45.4545,55.3275,65.2786,2.04,128.85,697,1.0218,0.45200,0.10300,0.93600,1120,4323
8612384,185.9238,92.9619,45.6501,55.3275,63.8710,1.85,130.95,960,1.0282,0.41800,0.08800,0.99000,1121,1872
8617384,185.9238,93.2551,45.6501,55.4252,63.8710,1.85,131.22,710,1.0475,0.33200,0.08000,0.93400,1122,4410
8622384,186.2170,94.1349,45.6501,55.3275,63.8710,1.75,129.38,828,1.0507,0.31900,0.08700,0.95000,1123,4410
8627384,186.2170,93.8416,45.7478,55.3275,63.5191,2.43,130.43,815,1.0829,0.41000,0.10300,1.01100,1124,4236
8661892,186.5103,93.5484,45.6501,55.4252,64.2229,1.17,131.48,828,1.0186,0.33000,0.06600,0.98100,1127,2
8666892,186.2170,93.5484,45.6501,55.4252,63.5191,1.75,134.90,710,1.0347,0.33000,0.06600,0.98100,1127,5002
8671892,185.9238,94.1349,45.5523,55.5230,63.8710,2.14,129.90,736,1.0475,0.39800,0.04200,0.92000,1133,3918
8676892,186.8035,94.1349,45.6501,55.4252,63.8710,2.04,130.95,789,1.0604,0.40800,0.05800,0.94100,1134,3918
8681892,186.2170,92.9619,45.6501,55.4252,63.1672,1.27,130.43,841,1.0507,0.41700,0.06300,0.97300,1135,1858
8686892,185.3372,93.8416,45.5523,55.3275,62.8153,2.04,130.43,657,1.0507,0.34200,0.05300,0.96500,1136,3918
8691892,185.9238,93.8416,45.4545,55.5230,64.2229,1.95,131.48,513,1.0764,0.33700,0.09900,0.92700,1137,3918
8696892,188.2698,93.5484,45.9433,55.3275,64.2229,1.27,127.54,526,1.0764,0.41500,0.13500,0.90700,1138,3831
8701892,185.9238,94.1349,45.5523,55.4252,63.8710,2.14,130.43,394,1.0732,0.47600,0.13900,0.92200,1139,1838
8706892,186.8035,93.5484,45.6501,55.4252,63.5191,2.14,130.69,605,1.0507,0.37800,0.21100,0.87800,1140,3831
8711892,187.0968,94.1349,45.7478,55.4252,63.5191,2.63,131.48,552,1.0829,0.36000,0.08300,0.94100,1141,3918
8716892,186.2170,93.5484,45.6501,55.6207,63.5191,1.56,129.64,605,1.0829,0.31300,-0.00100,0.96900,1142,3918
8721892,186.2170,93.2551,45.6501,55.4252,63.5191,2.14,129.90,578,1.0829,0.38000,0.10800,0.98500,1143,1824
8726892,186.5103,93.5484,45.5523,55.3275,63.5191,2.73,131.74,631,1.0861,0.36600,0.13200,0.96000,1144,3831
8731892,186.2170,93.8416,45.5523,55.4252,63.5191,2.04,131.74,631,1.0957,0.36900,0.08300,0.94300,1145,3918
8736892,186.5103,94.4282,45.6501,55.3275,63.5191,1.85,128.85,657,1.1214,0.35500,0.05500,0.95100,1146,3918
8742338,186.5103,93.5484,45.6501,55.2297,64.9267,1.36,131.22,526,1.1054,0.37100,0.02500,0.95700,1147,5
8747338,185.6305,93.5484,45.5523,55.4252,65.9824,2.24,130.17,500,1.1246,0.37200,0.06900,0.97700,1148,4364
8752338,186.8035,92.9619,45.6501,55.5230,64.2229,1.75,131.48,486,1.1150,0.35000,0.09800,0.98200,1149,4364
8757338,186.8035,95.0147,45.4545,55.4252,63.8710,1.17,129.11,500,1.1214,0.33400,0.06800,0.97400,1150,4364
8792651,186.2170,93.8416,45.5523,55.5230,64.9267,0.97,130.17,605,1.1118,0.38500,0.10600,0.96400,1153,436
8797651,187.3900,94.7214,45.5523,55.5230,63.8710,2.63,130.43,486,1.0989,0.38500,0.10600,0.96400,1153,5436
8802651,187.3900,94.7214,45.7478,55.3275,63.8710,1.27,128.85,526,1.1182,0.37300,0.05900,0.93200,1159,4677
8807651,186.2170,93.5484,45.7478,55.4252,63.8710,2.24,128.85,513,1.1150,0.36600,0.05000,0.94800,1160,4677
8812651,185.9238,94.1349,45.6501,55.4252,63.8710,2.14,132.01,578,1.1021,0.38700,0.06300,0.97400,1161,2060
8817651,186.5103,94.7214,45.6501,55.4252,63.8710,1.66,130.43,592,1.1182,0.34700,0.06500,0.98600,1162,4677
8822651,186.2170,93.2551,45.7478,55.3275,63.8710,2.14,130.43,526,1.1246,0.34400,0.08700,0.97900,1163,4677
8827651,186.8035,94.4282,45.6501,55.5230,65.2786,2.43,130.95,407,1.1278,0.35600,0.09700,0.97100,1164,4677
8832651,187.0968,94.1349,45.8456,55.4252,64.5748,1.95,130.17,513,1.1182,0.34900,0.09700,0.95100,1165,2035
8837651,186.5103,93.5484,45.5523,55.4252,63.5191,1.07,135.69,592,1.1311,0.38100,0.09000,0.96900,1166,4677
8842651,186.5103,94.4282,45.6501,55.5230,64.2229,2.14,128.85,657,1.1343,0.33800,0.07400,0.96300,1167,4677
8847651,185.6305,95.3079,45.8456,55.4252,63.8710,1.66,130.17,578,1.1150,0.36500,0.10200,0.98200,1168,4590
8852651,185.0440,94.4282,45.4545,55.4252,63.8710,2.82,129.38,552,1.1664,0.35500,0.11300,0.95300,1169,2024
8857651,185.9238,93.8416,45.5523,55.4252,63.8710,2.34,132.01,644,1.1471,0.36400,0.10300,0.97400,1170,4589
8862651,187.0968,93.2551,45.7478,55.4252,64.2229,2.63,130.95,421,1.1600,0.35800,0.10000,0.95900,1171,4590
8867651,185.9238,93.5484,45.6501,55.4252,63.8710,1.46,131.74,513,1.1311,0.35400,0.09200,0.95900,1172,4677
8872651,186.5103,94.7214,45.6501,55.4252,63.5191,1.75,127.27,460,1.1568,0.37600,0.08700,0.94800,1173,2009
8877651,186.2170,93.2551,45.6501,55.5230,64.2229,2.63,129.90,749,1.1439,0.36300,0.08100,0.96100,1174,4677
8882651,186.8035,94.1349,45.6501,55.3275,63.5191,1.27,130.69,539,1.1503,0.35100,0.06400,0.96100,1175,4677
8887651,187.0968,93.8416,45.5523,55.4252,63.8710,1.27,129.11,552,1.1696,0.35100,0.09000,0.97600,1176,4677
8892651,186.8035,94.1349,45.8456,55.4252,64.2229,1.95,132.79,526,1.1568,0.36000,0.10100,0.98400,1177,1992
8897651,185.9238,93.5484,45.6501,55.3275,63.5191,1.66,131.22,565,1.1696,0.36200,0.11300,0.97500,1178,4590
8902651,186.2170,91.7889,45.7478,55.4252,64.2229,2.63,130.17,500,1.1664,0.34900,0.08300,0.96300,1179,4677
8907651,185.9238,94.1349,45.7478,55.5230,64.5748,1.07,130.95,473,1.1471,0.38800,0.06900,0.94900,1180,4676
8946745,186.5103,93.5484,45.6501,55.3275,63.5191,0.10,129.64,618,1.0764,0.35400,0.09300,0.98000,1184,1
8951745,185.6305,93.2551,45.5523,55.3275,63.8710,0.10,130.43,460,1.0829,0.35500,0.08400,0.98100,89,3771
8956745,186.5103,93.5484,45.5523,55.4252,63.8710,0.00,131.48,539,1.0764,0.35200,0.09700,0.97900,1190,3770
8961745,186.8035,93.8416,45.4545,55.3275,63.5191,0.00,133.06,723,1.0796,0.34900,0.08400,0.97900,1191,3770
8966745,186.2170,93.8416,45.6501,55.5230,62.8153,0.00,129.64,657,1.0861,0.34600,0.07500,0.98700,1192,1983
8971745,186.5103,93.2551,45.5523,55.4252,63.5191,0.19,132.27,539,1.0700,0.36800,0.08300,0.97700,1193,3770
8976745,186.2170,94.1349,45.5523,55.5230,63.8710,0.10,130.95,644,1.0893,0.35900,0.06500,0.96300,1194,3770
8981745,186.2170,94.1349,45.6501,55.5230,64.2229,0.10,130.95,618,1.1086,0.35500,0.09400,0.96400,1195,3770
8986745,186.5103,94.4282,45.6501,55.4252,63.8710,0.00,131.22,592,1.0443,0.36400,0.08500,0.95200,1196,1958
8991745,186.5103,93.2551,45.7478,55.5230,63.5191,1.27,127.80,460,1.0829,0.36700,0.07200,0.95000,1197,3770
8996745,185.6305,93.2551,45.5523,55.4252,63.8710,0.10,130.69,421,1.0861,0.33700,0.09800,0.96200,1198,3770
9001745,186.2170,92.9619,45.5523,55.4252,63.1672,0.10,130.17,513,1.0507,0.34700,0.09100,0.97800,1199,3770
9006745,186.2170,94.7214,45.7478,55.4252,63.8710,0.00,130.43,592,1.0861,0.35400,0.09100,0.97000,1200,1937
9011745,185.9238,93.8416,45.6501,55.4252,63.5191,1.17,129.38,460,1.0764,0.35700,0.06800,0.95200,1201,3770
9016745,186.2170,94.1349,45.6501,55.2297,64.2229,0.39,129.64,500,1.0893,0.35800,0.10300,0.96800,1202,3683
9021745,185.6305,93.5484,45.5523,55.4252,63.8710,0.00,132.01,526,1.0732,0.35800,0.07400,0.96800,1203,3770
9026745,186.5103,93.8416,45.5523,55.4252,63.1672,0.10,129.90,710,1.0829,0.36100,0.07500,0.94300,1204,1928
9031745,187.6833,95.0147,45.5523,55.4252,63.5191,0.00,130.69,618,1.0668,0.37400,0.07400,0.92600,1205,3770
9036745,187.0968,93.8416,45.5523,55.4252,63.5191,0.00,135.16,592,1.0861,0.37800,0.09900,0.92300,1206,3770
9041745,185.9238,93.8416,45.5523,55.4252,63.8710,0.10,129.90,460,1.0989,0.36200,0.07800,0.94400,1207,3770
9081766,185.6305,94.1349,45.5523,55.3275,63.5191,0.29,130.43,684,1.0861,0.36000,0.09300,0.97800,1210,437
9086766,183.8710,94.7214,45.6501,55.4252,64.5748,0.19,130.43,500,1.0796,0.36000,0.09300,0.97800,1210,5437
9091766,186.5103,93.2551,45.6501,55.5230,63.8710,0.49,131.74,526,1.1086,0.37200,0.10200,0.96000,1217,3704
9096766,186.8035,93.8416,45.5523,55.5230,64.9267,0.00,129.38,473,1.0829,0.35400,0.08600,0.97700,1218,3791
9101766,187.3900,93.2551,45.5523,55.3275,63.8710,0.10,131.74,618,1.0957,0.36100,0.07900,0.97000,1219,1833
9106766,186.5103,93.8416,45.6501,55.4252,63.8710,0.00,130.17,552,1.1150,0.37000,0.07600,0.94500,1220,3791
9111766,186.2170,93.5484,45.6501,55.4252,64.2229,0.68,133.85,565,1.1150,0.36800,0.08300,0.95200,1221,3791
9116766,185.9238,93.2551,45.5523,55.5230,64.5748,0.29,131.22,473,1.1054,0.35300,0.07300,0.96500,1222,3791
9121766,185.9238,95.8944,45.6501,55.4252,64.2229,0.00,130.17,526,1.1343,0.35000,0.08300,0.96900,1223,1837
9126766,185.9238,93.8416,45.7478,55.5230,64.2229,0.00,129.38,447,1.1246,0.34300,0.09500,0.98200,1224,3791
9131766,185.6305,93.8416,45.6501,55.4252,63.8710,1.66,132.01,592,1.1150,0.34300,0.10000,0.98400,1225,3704
9136766,186.5103,92.6686,45.7478,55.4252,64.2229,0.29,129.90,592,1.1118,0.33400,0.09000,0.97700,1226,3791
9141766,186.5103,93.8416,45.5523,55.3275,63.8710,0.00,129.90,539,1.1311,0.34800,0.08500,0.97800,1227,1809
9146766,186.2170,93.5484,45.6501,55.4252,64.5748,0.10,133.32,578,1.1343,0.35800,0.08400,0.93600,1228,3791
9151766,186.8035,94.1349,45.5523,55.2297,64.2229,0.00,131.48,486,1.1471,0.36100,0.08600,0.95900,1229,3791
9156766,186.8035,94.1349,45.6501,55.4252,64.2229,0.00,129.11,592,1.1503,0.34400,0.07500,0.96000,1230,3791
9198545,186.2170,94.1349,45.5523,55.4252,63.8710,0.00,130.17,513,1.1536,0.35500,0.08100,0.93900,1233,1
9203545,185.9238,93.5484,45.6501,55.3275,63.8710,0.29,132.01,631,1.1278,0.35500,0.08100,0.93900,1233,5001
9208545,185.6305,93.2551,45.6501,55.4252,63.8710,0.00,133.06,618,1.1407,0.38200,0.06800,0.97400,1241,570
9213545,185.9238,93.5484,45.5523,55.3275,63.1672,0.29,130.95,657,1.1439,0.38400,0.06300,0.96900,1242,570
9218979,186.2170,93.8416,45.7478,55.4252,63.5191,0.19,133.85,552,1.1407,0.38200,0.07200,0.94900,1243,1
9223979,186.8035,94.7214,45.7478,55.3275,64.2229,0.10,130.95,486,1.1439,0.37900,0.07600,0.96100,1244,1004
9228979,186.2170,94.4282,45.6501,55.4252,63.5191,0.00,129.64,421,1.1696,0.37300,0.08500,0.96200,1245,1004
9233979,186.8035,93.8416,45.5523,55.4252,63.5191,0.19,130.17,513,1.1407,0.36900,0.08400,0.96900,1246,1004
9238979,186.8035,92.6686,45.8456,55.3275,63.5191,0.10,130.43,552,1.1793,0.38100,0.08400,0.94800,1247,1003
9243979,185.9238,93.5484,45.5523,55.4252,63.5191,0.00,131.74,539,1.1471,0.38700,0.08200,0.96300,1248,1003
9248979,185.9238,93.2551,45.6501,55.4252,63.1672,0.68,132.01,552,1.1503,0.37000,0.08100,0.98900,1249,1003
9253979,185.9238,94.1349,45.5523,55.3275,63.8710,0.00,133.32,697,1.1503,0.36000,0.09400,0.99100,1250,1003
9258979,186.5103,93.5484,45.6501,55.4252,63.8710,0.19,131.48,539,1.1407,0.35700,0.11300,0.97400,1251,917
9263979,185.9238,93.8416,45.7478,55.4252,64.2229,0.58,132.79,565,1.1536,0.35600,0.09900,0.97100,1252,1004
9268979,186.2170,94.1349,45.6501,55.3275,63.8710,0.00,131.74,631,1.1728,0.36500,0.08300,0.96900,1253,1003
9273979,185.9238,91.4956,45.6501,55.4252,64.2229,0.39,130.17,473,1.1664,0.38000,0.09100,0.95700,1254,1003
9278979,186.2170,93.8416,45.6501,55.3275,63.1672,0.00,129.38,486,1.1696,0.38500,0.08000,0.94700,1255,1003
9283979,186.8035,93.5484,45.5523,55.4252,64.2229,0.39,132.27,552,1.1825,0.38400,0.07400,0.95900,1256,1003
9288979,185.9238,93.5484,45.6501,55.5230,64.2229,0.78,131.48,578,1.1568,0.37600,0.05600,0.96900,1257,1004
9293979,186.2170,94.4282,45.6501,55.7185,64.2229,0.29,131.22,552,1.1889,0.36300,0.07300,0.95900,1258,1003
9298979,186.5103,94.4282,45.6501,55.6207,63.8710,0.00,128.59,447,1.1760,0.34900,0.08900,0.96600,1259,1003
9303979,186.5103,93.2551,45.6501,55.3275,63.5191,0.10,128.59,526,1.2050,0.35300,0.09100,0.97100,1260,1003
9308979,186.8035,94.4282,45.6501,55.5230,64.2229,0.19,130.95,434,1.2082,0.36300,0.09300,0.96300,1261,1003
9313979,184.4575,93.5484,45.6501,55.4252,63.8710,0.00,129.64,605,1.2018,0.36200,0.07700,0.95500,1262,1003
9354179,187.0968,93.8416,45.6501,55.3275,63.5191,0.10,128.85,618,1.2018,0.35400,0.09900,0.96400,1265,436
9359179,186.5103,94.1349,45.5523,55.3275,63.5191,0.19,130.17,539,1.1760,0.35400,0.09900,0.96400,1265,5436
9364179,186.2170,93.5484,45.5523,55.5230,63.5191,0.29,131.74,605,1.1696,0.35500,0.09900,0.97800,1272,1203
9369179,185.9238,93.8416,45.7478,55.5230,63.8710,0.10,130.69,407,1.1728,0.35200,0.10200,0.97300,1273,1116
9374179,185.6305,94.4282,45.5523,55.4252,63.8710,0.29,130.95,578,1.1953,0.34400,0.09600,0.96400,1274,1203
9379179,186.2170,93.5484,45.5523,55.4252,63.8710,0.68,134.37,592,1.1889,0.35600,0.07900,0.95100,1275,1203
9384179,186.2170,93.5484,45.5523,55.4252,64.9267,0.10,134.37,618,1.1793,0.35300,0.08300,0.99900,1276,1203
9389179,185.3372,92.6686,45.5523,55.5230,64.2229,0.29,130.69,539,1.2018,0.36000,0.08400,1.00200,1277,1116
9394179,185.9238,93.2551,45.4545,55.4252,63.5191,0.19,132.01,618,1.1889,0.36400,0.09200,0.96600,1278,1203
9399179,186.8035,93.5484,45.6501,55.4252,63.8710,0.58,129.38,592,1.1857,0.36100,0.08400,0.95900,1279,1203
9404179,186.5103,93.5484,45.6501,55.4252,63.5191,0.29,130.17,447,1.2114,0.35700,0.08100,0.96400,1280,1203
9409179,185.9238,93.8416,45.6501,55.4252,64.2229,1.27,132.79,513,1.1696,0.35600,0.06800,0.97000,1281,1203
9414179,186.2170,94.7214,45.7478,55.4252,63.8710,0.00,128.59,486,1.1825,0.38100,0.08300,0.96000,1282,1203
9419179,186.8035,94.1349,45.6501,55.4252,64.2229,0.10,132.01,460,1.1953,0.36900,0.07700,0.97500,1283,1203
9424179,184.4575,96.1877,45.3568,55.4252,64.2229,0.39,130.69,670,1.1632,0.37000,0.07700,0.96400,1284,1203
9429179,186.2170,93.8416,45.4545,55.4252,63.8710,0.00,130.17,500,1.2018,0.35900,0.07000,0.96100,1285,1203
9434179,186.2170,93.8416,45.5523,55.4252,63.8710,0.00,132.79,565,1.2018,0.35400,0.08100,0.96600,1286,1203
9439179,185.9238,93.8416,45.5523,55.1320,64.2229,0.29,130.95,539,1.2210,0.32900,0.08300,0.98400,1287,1203
9444179,186.2170,93.5484,45.5523,55.4252,63.5191,0.39,132.53,592,1.1728,0.34900,0.08600,0.98400,1288,1203
9449179,186.5103,93.5484,45.5523,55.3275,63.5191,0.00,130.17,513,1.1921,0.37900,0.08800,0.95800,1289,1203
9488862,185.9238,93.8416,45.9433,55.3275,63.8710,0.00,130.17,486,1.1536,0.35500,0.10000,0.96200,1292,1
9493862,186.5103,93.5484,45.6501,55.4252,64.5748,0.49,130.43,407,1.1889,0.35500,0.10000,0.96200,1292,5001
9498862,186.2170,94.1349,45.7478,55.4252,64.2229,0.19,130.69,552,1.1793,0.35700,0.08500,0.98200,1299,886
9503862,185.9238,93.8416,45.6501,55.5230,63.8710,0.29,130.95,539,1.2082,0.34800,0.09000,0.97400,1300,886
9508862,186.2170,94.1349,45.5523,55.4252,63.8710,0.19,131.22,407,1.1857,0.34100,0.09900,0.98500,1301,886
9513862,185.3372,94.1349,45.6501,55.4252,64.5748,0.88,131.22,552,1.1793,0.36600,0.07800,0.95700,1302,886
9518862,185.9238,93.5484,45.6501,55.4252,63.8710,0.00,131.22,592,1.1921,0.37200,0.07200,0.94200,1303,886
9523862,186.8035,94.1349,45.5523,55.4252,63.5191,0.00,130.95,486,1.1953,0.37500,0.07200,0.96000,1304,886
9528862,185.9238,93.5484,45.5523,55.3275,62.4633,0.39,130.69,578,1.1728,0.37300,0.08500,0.94600,1305,885
9533862,186.2170,94.1349,45.6501,55.3275,63.1672,0.00,130.95,539,1.1760,0.36000,0.08300,0.95900,1306,886
9538862,185.6305,93.8416,45.5523,55.4252,63.8710,0.10,129.64,565,1.1921,0.35600,0.10800,0.96600,1307,798
9543862,185.9238,94.7214,45.6501,55.4252,63.8710,0.19,133.32,460,1.2082,0.34900,0.11100,0.97600,1308,799
9548862,186.5103,92.9619,45.6501,55.5230,63.8710,0.39,132.27,605,1.1889,0.34100,0.10900,0.98000,1309,799
9553862,186.2170,94.1349,45.6501,55.5230,63.8710,0.58,132.01,500,1.1921,0.36300,0.08500,0.96200,1310,885
9558862,187.3900,93.8416,45.5523,55.3275,63.5191,0.00,132.27,473,1.2114,0.35600,0.10000,0.99200,1311,799
9563862,186.5103,93.5484,45.5523,55.4252,63.5191,0.39,130.95,565,1.1857,0.36200,0.10400,0.98600,1312,799
9568862,185.9238,93.8416,45.6501,55.5230,63.8710,0.00,131.48,421,1.1632,0.36200,0.09800,0.95400,1313,886
9573862,185.9238,93.5484,45.5523,55.4252,64.2229,0.58,129.38,486,1.1568,0.35500,0.09600,0.96400,1314,885
9578862,186.2170,94.1349,45.7478,55.4252,64.9267,0.00,130.43,565,1.2082,0.37100,0.10800,0.94200,1315,799
9583862,186.5103,93.8416,45.7478,55.4252,64.2229,0.00,129.11,605,1.1985,0.35900,0.09400,0.93900,1316,885
9588862,186.5103,93.8416,45.4545,55.3275,63.1672,0.58,129.90,565,1.2082,0.36900,0.09000,0.95700,1317,886
9593862,185.6305,93.8416,45.6501,55.4252,63.8710,0.00,130.95,526,1.2178,0.37100,0.07500,0.97200,1318,885
9598862,186.2170,93.2551,45.5523,55.3275,63.5191,1.07,133.58,618,1.1953,0.35200,0.07600,0.97300,1319,885
9603862,186.2170,93.8416,45.5523,55.4252,63.8710,0.10,131.22,526,1.2050,0.34300,0.07500,0.98400,1320,885
9644190,186.2170,91.4956,45.5523,55.3275,63.8710,0.19,131.48,526,1.1632,0.36800,0.07800,0.95400,1323,435
9649190,186.5103,93.8416,45.7478,55.3275,64.2229,0.19,129.38,539,1.1632,0.36800,0.07800,0.95400,1323,5435
9654190,185.9238,93.8416,45.5523,55.4252,63.5191,0.00,132.53,500,1.1696,0.36400,0.07000,0.94800,1330,1213
9659190,185.9238,93.5484,45.6501,55.4252,64.2229,0.97,131.22,539,1.1503,0.37900,0.07200,0.95800,1331,1213
9664190,186.8035,93.8416,46.0411,55.3275,63.8710,0.19,130.17,552,1.1696,0.36100,0.06600,0.97300,1332,1213
9669190,185.9238,93.8416,45.6501,55.4252,64.2229,0.10,128.59,592,1.1793,0.35600,0.07000,0.96700,1333,1213
9674190,186.5103,93.5484,45.5523,55.4252,63.8710,0.10,131.22,552,1.1696,0.37200,0.07300,0.95500,1334,1213
9679190,186.2170,93.8416,45.6501,55.5230,63.5191,0.10,130.17,407,1.1889,0.35700,0.09400,0.94600,1335,1213
9684190,185.9238,93.8416,45.6501,55.5230,64.2229,0.29,130.95,565,1.1825,0.35400,0.10200,0.96400,1336,1126
9689190,186.2170,93.2551,45.5523,55.3275,63.8710,0.29,130.69,631,1.1536,0.36600,0.08100,0.96300,1337,1213
9694190,186.2170,93.5484,45.5523,55.4252,63.5191,0.29,132.53,565,1.1953,0.38200,0.07200,0.95100,1338,1213
9699190,186.8035,94.1349,45.7478,55.5230,63.8710,0.00,132.01,421,1.1825,0.36200,0.07700,0.96800,1339,1213
9704190,185.3372,93.5484,45.5523,55.4252,64.2229,0.58,130.17,486,1.1600,0.35500,0.07400,0.96700,1340,1213
9709190,186.5103,94.1349,45.5523,55.4252,63.5191,0.00,128.85,513,1.2082,0.36100,0.09400,0.97200,1341,1213
9714190,186.5103,94.1349,45.4545,55.3275,63.8710,0.10,129.38,552,1.1825,0.35300,0.11500,0.97500,1342,1126
9719190,187.0968,94.1349,45.7478,55.5230,64.5748,0.58,129.64,710,1.1632,0.35000,0.11400,0.97400,1343,1126
9724621,186.2170,93.5484,45.5523,55.3275,64.5748,0.19,129.90,526,1.2018,0.34700,0.09200,0.97000,1344,1
9729621,186.5103,94.1349,45.8456,55.3275,64.9267,0.19,132.27,526,1.1921,0.35900,0.07400,0.96400,1345,1644
9734621,186.8035,94.1349,45.5523,55.4252,63.8710,0.68,132.79,552,1.1921,0.35900,0.09500,0.98400,1346,1644
9739621,186.5103,93.5484,45.6501,55.1320,63.5191,0.39,130.69,631,1.1953,0.36500,0.09500,0.96400,1347,1644
9778949,185.9238,93.5484,45.6501,55.4252,63.5191,0.68,133.06,565,1.1536,0.37100,0.08700,0.94600,1350,3
9783949,186.5103,93.8416,45.5523,55.4252,63.5191,0.00,128.33,539,1.1503,0.37100,0.08700,0.94600,1350,5003
9788949,187.0968,94.1349,45.5523,55.3275,63.8710,0.29,131.22,631,1.1825,0.34700,0.10700,0.97300,1357,885
9793949,186.2170,94.1349,45.6501,55.3275,62.8153,0.00,129.64,631,1.1921,0.34900,0.09700,0.97600,1358,972
9798949,186.5103,92.9619,45.4545,55.3275,63.8710,0.10,130.43,618,1.1696,0.35300,0.08200,0.96500,1359,972
9803949,186.5103,94.1349,45.7478,55.4252,64.2229,0.29,128.59,447,1.1793,0.35600,0.07100,0.96300,1360,972
9808949,186.2170,92.3754,45.6501,55.3275,63.8710,0.10,129.64,644,1.1921,0.38300,0.07100,0.96100,1361,972
9813949,186.5103,93.5484,45.6501,55.4252,63.8710,0.00,129.38,565,1.1857,0.37800,0.08500,0.93900,1362,972
9818949,186.2170,93.8416,45.7478,55.5230,63.8710,1.56,129.64,447,1.1696,0.36800,0.07000,0.94200,1363,972
9823949,186.2170,93.8416,45.7478,55.3275,63.5191,0.00,128.85,618,1.1728,0.36800,0.06300,0.95200,1364,972
9828949,185.6305,92.9619,45.5523,55.4252,63.8710,0.00,129.64,539,1.1600,0.38500,0.07000,0.93900,1365,972
9833949,186.2170,93.5484,45.5523,55.4252,63.8710,0.00,127.54,605,1.1728,0.37000,0.07600,0.95200,1366,972
9838949,186.5103,94.1349,45.6501,55.3275,63.5191,0.39,130.43,473,1.1696,0.34800,0.07400,0.98900,1367,972
9843949,188.2698,93.5484,45.5523,55.3275,63.8710,0.00,129.90,486,1.1825,0.33500,0.08500,0.99300,1368,972
9848949,186.2170,93.8416,45.5523,55.4252,63.8710,0.00,130.17,434,1.1696,0.35600,0.10200,0.98900,1369,885
9853949,186.5103,93.8416,45.6501,55.3275,63.8710,0.49,130.95,578,1.1793,0.34900,0.10100,0.97600,1370,885
9858949,185.9238,93.5484,45.6501,55.3275,63.5191,0.10,129.38,657,1.1985,0.34400,0.07400,0.97100,1371,972
9863949,185.9238,93.5484,45.5523,55.4252,63.8710,0.78,131.74,552,1.1696,0.36200,0.06200,0.95700,1372,972
9868949,186.5103,93.2551,45.5523,55.4252,63.8710,0.00,132.79,644,1.1953,0.36900,0.06500,0.97300,1373,972
9873949,186.5103,94.4282,45.5523,55.4252,63.8710,0.00,129.38,552,1.2307,0.36500,0.08300,0.97400,1374,971
9878949,187.0968,95.0147,45.6501,55.4252,64.2229,0.29,130.69,539,1.1985,0.36200,0.08300,0.95800,1375,971
9883949,186.2170,94.1349,45.7478,55.4252,63.1672,0.88,129.90,486,1.1825,0.36400,0.09800,0.95100,1376,972
9888949,186.2170,93.2551,45.5523,55.3275,63.1672,0.39,132.79,513,1.1825,0.37600,0.09500,0.95000,1377,972
9893949,186.8035,94.7214,45.6501,55.4252,63.5191,0.00,130.17,473,1.2146,0.36400,0.07800,0.96300,1378,972
9932854,186.2170,93.8416,45.6501,55.5230,64.2229,0.88,130.69,526,1.1439,0.34500,0.08300,0.98000,1381,436
9937854,186.2170,93.8416,45.7478,55.4252,63.5191,1.07,131.74,578,1.1664,0.34500,0.08300,0.98000,1381,5436
